name_a,type_a,name_b,type_b,similarity
軟體更新,technique,韌體更新,technique,0.8597487211227417
強制型存取控制,technique,回復型存取控制,technique,0.8590600490570068
資料探勘技術,technique,資料探勘,technique,0.8590582609176636
源碼掃描,technique,程式碼掃描,technique,0.8590386509895325
penetration testing,technique,滲透測試,technique,0.858871579170227
風險評鑑,technique,變更風險評估,technique,0.8584918975830078
時間同步,technique,同步時脈 (clock synchronization),technique,0.8580742478370667
安全測試,technique,安全探測,technique,0.8574859499931335
入侵偵測技術,technique,網路探測技術,technique,0.8574264049530029
多因素身分驗證,technique,多因素驗證,technique,0.857420802116394
攻擊,technique,社交攻擊,technique,0.8573113679885864
資產盤點,technique,資產清單,technique,0.8572111129760742
漏洞掃描,technique,弱點掃描,technique,0.856909453868866
多因子認證,technique,多因素身份驗證,technique,0.8567439913749695
風險評鑑,technique,風險辨識,technique,0.856698751449585
稽核,technique,內部稽核,technique,0.8565028309822083
計畫,technique,計畫 (plan),technique,0.8557521104812622
管理型存取控制,technique,任意型存取控制,technique,0.8551687598228455
分散式存取控制,technique,細粒度存取控制,technique,0.8550585508346558
稽核,technique,第三方稽核,technique,0.8550246357917786
安全程式開發,technique,安全性軟體開發流程,technique,0.8548014760017395
回復型存取控制,technique,實體型存取控制,technique,0.8545480370521545
軟體系統更新,technique,韌體更新,technique,0.8545006513595581
資料庫備份,technique,資訊備份,technique,0.8543561697006226
程式原碼檢測,technique,原始碼掃描,technique,0.8542142510414124
原始碼分析,technique,原碼掃描,technique,0.8540856242179871
認證技術,technique,技術,technique,0.854048490524292
問卷調查,technique,鑑識調查,technique,0.8540093898773193
程式原碼檢測,technique,源碼檢測,technique,0.8538483381271362
測試,technique,漏洞測試,technique,0.8535078763961792
強制型存取控制,technique,任意型存取控制,technique,0.8533223271369934
風險處理,technique,風險辨識,technique,0.8532521724700928
功能測試,technique,操作測試,technique,0.8530114889144897
threat modeling,technique,威脅建模,technique,0.8527007699012756
預防型存取控制,technique,實體型存取控制,technique,0.8521450161933899
密碼加鹽,technique,加鹽,technique,0.8520537614822388
網路弱點掃描,technique,應用程式弱點掃描,technique,0.8519423007965088
技術型存取控制,technique,偵查型存取控制,technique,0.8516933917999268
檢查,technique,檢查 (check),technique,0.8512818813323975
安全控管,technique,即時安全監控,technique,0.8511385917663574
密碼技術,technique,技術,technique,0.851100504398346
輸入查驗,technique,輸入值的驗證,technique,0.8507686257362366
憑證查核,technique,文件審查,technique,0.8506659865379333
漏洞掃描,technique,應用程式弱點掃描,technique,0.8506152629852295
軟體更新,technique,安全更新,technique,0.8504989743232727
風險評估,technique,資產盤點與風險評估,technique,0.8504157066345215
整合測試,technique,測試,technique,0.8501314520835876
稽核,technique,建構稽核,technique,0.850112795829773
模擬測試,technique,驗收測試,technique,0.8493223190307617
風險評估,technique,資訊安全風險評鑑,technique,0.8484640717506409
對稱加密,technique,對稱金鑰演算法,technique,0.8479865789413452
開放系統認證,technique,封閉系統認證,technique,0.8476404547691345
稽核,technique,細粒度稽核,technique,0.8474370241165161
輸入條件檢查,technique,輸入查驗,technique,0.8472132682800293
源碼掃描,technique,原始碼檢測,technique,0.8470985293388367
驗收測試,technique,演算法測試,technique,0.8470909595489502
任意型存取控制,technique,存取控制方法,technique,0.8469465374946594
社會工程學,technique,社交工程,technique,0.8469076156616211
強制型存取控制,technique,管理型存取控制,technique,0.8464755415916443
偵測型控制,technique,修正型控制,technique,0.8464438915252686
實體型存取控制,technique,任意型存取控制,technique,0.8455228805541992
對稱金鑰演算法,technique,公開金鑰加密演算法,technique,0.8450878262519836
技術型存取控制,technique,回復型存取控制,technique,0.8449312448501587
設計階段,technique,實作階段,technique,0.8449159264564514
風險保留,technique,風險避免,technique,0.8449127078056335
建構控制,technique,建構稽核,technique,0.8443360328674316
多因子認證,technique,雙因子認證,technique,0.8436687588691711
偵查型存取控制,technique,偵測型控制,technique,0.843502402305603
技術型存取控制,technique,管理型存取控制,technique,0.8433972597122192
稽核,technique,資料庫稽核,technique,0.8432695269584656
技術型存取控制,technique,實體型存取控制,technique,0.8431662321090698
風險評估,technique,詳細風險評鑑,technique,0.8429526090621948
緊急應變處置,technique,緊急處理程序,technique,0.8422111868858337
稽核,technique,憑證查核,technique,0.8421789407730103
多因素身分驗證,technique,多因子認證,technique,0.841988205909729
風險處理,technique,風險避免,technique,0.8418284058570862
原始碼分析,technique,原始碼掃描,technique,0.8417893648147583
偵查型存取控制,technique,管理型存取控制,technique,0.8417726755142212
安全更新,technique,韌體更新,technique,0.8412418365478516
公開金鑰加密演算法,technique,加解密演算法,technique,0.8409843444824219
公開金鑰密碼演算法,technique,加解密演算法,technique,0.8407939076423645
源碼檢測,technique,原碼掃描,technique,0.8407344818115234
存取控制方法,technique,資料存取控制,technique,0.8404679894447327
驗收測試,technique,滲透測試,technique,0.8403170108795166
驗收測試,technique,操作測試,technique,0.8393904566764832
2fa 驗證,technique,驗證,technique,0.8387421369552612
風險識別,technique,風險監控,technique,0.8386982679367065
回復型存取控制,technique,資料存取控制,technique,0.8382327556610107
細粒度存取控制,technique,存取控制技術,technique,0.8380762338638306
偵查型存取控制,technique,資料存取控制,technique,0.8379237055778503
憑證查核,technique,檢查,technique,0.8377668261528015
負向模式,technique,正向模式,technique,0.8377028107643127
基於行為的偵測和分析,technique,行為分析,technique,0.8375629186630249
驗收測試,technique,漏洞測試,technique,0.8373000621795654
風險避免,technique,風險辨識,technique,0.8372417092323303
實體型存取控制,technique,存取控制方法,technique,0.837135910987854
資訊安全觀念培訓,technique,安全培訓,technique,0.8370615243911743
風險評估,technique,風險監控,technique,0.8369728326797485
技術,technique,匿名技術,technique,0.8360089063644409
因子認證,technique,雙因素認證,technique,0.8360059857368469
入侵偵測,technique,即時偵測攻擊,technique,0.8356512188911438
漏洞掃描,technique,漏洞測試,technique,0.835573673248291
管理型存取控制,technique,存取控制技術,technique,0.8354888558387756
因子認證,technique,驗證,technique,0.835292637348175
預防型存取控制,technique,存取控制方法,technique,0.8350232243537903
密碼技術,technique,匿名技術,technique,0.834846019744873
原碼掃描,technique,程式碼檢測,technique,0.8348109722137451
雙向認證程序,technique,雙重認證,technique,0.8343069553375244
預防型存取控制,technique,任意型存取控制,technique,0.8337315320968628
安全探測,technique,網站安全檢測,technique,0.8337180614471436
源碼檢測,technique,原始碼掃描,technique,0.8336775302886963
預防型存取控制,technique,強制型存取控制,technique,0.8334396481513977
預防型存取控制,technique,管理型存取控制,technique,0.833277702331543
強制型存取控制,technique,實體型存取控制,technique,0.8330568075180054
安全測試,technique,驗收測試,technique,0.8326820135116577
風險處理,technique,風險識別,technique,0.83268141746521
相互認證,technique,驗證,technique,0.8326517939567566
管理型存取控制,technique,存取控制方法,technique,0.8326292037963867
強制型存取控制,technique,偵查型存取控制,technique,0.8324533104896545
漏洞掃描,technique,程式碼掃描,technique,0.8316459655761719
鑑識分析,technique,偵測和分析,technique,0.8316031694412231
事件通報程序,technique,緊急處理程序,technique,0.8314809203147888
任意型存取控制,technique,分散式存取控制,technique,0.831396758556366
模擬測試,technique,演算法測試,technique,0.8308561444282532
密碼技術,technique,代碼技術,technique,0.8307057619094849
黑箱測試,technique,白箱測試,technique,0.8306459188461304
軟體測試,technique,漏洞測試,technique,0.8303812146186829
軟體測試,technique,演算法測試,technique,0.8303523659706116
原始碼檢測,technique,原始碼漏洞修補,technique,0.830133318901062
風險處理,technique,風險保留,technique,0.8300496935844421
稽核,technique,檢查,technique,0.8296994566917419
公開金鑰密碼演算法,technique,對稱金鑰演算法,technique,0.8292689919471741
技術型存取控制,technique,強制型存取控制,technique,0.8291593790054321
指示型控制,technique,偵測型控制,technique,0.8290711045265198
偵查型存取控制,technique,任意型存取控制,technique,0.828517496585846
技術,technique,通道技術,technique,0.8284225463867188
存取控制方法,technique,存取控制技術,technique,0.8280836343765259
rsa,technique,dsa,technique,0.8280736207962036
即時監測,technique,即時安全監控,technique,0.8280526399612427
營運持續實作,technique,營運持續演練,technique,0.8279096484184265
輸入驗證方法,technique,輸入查驗,technique,0.8278423547744751
偵查型存取控制,technique,存取控制方法,technique,0.8277772665023804
任意型存取控制,technique,資料存取控制,technique,0.8276118040084839
風險辨識,technique,風險監控,technique,0.8271971940994263
即時偵測攻擊,technique,攻擊,technique,0.8271205425262451
密碼技術,technique,認證技術,technique,0.8270971775054932
程式碼掃描,technique,原始碼檢測,technique,0.8267578482627869
安全探測,technique,即時安全監控,technique,0.8264048099517822
強制型存取控制,technique,強制型存取控制 (mac),technique,0.826400101184845
監聽,technique,網路監看,technique,0.8262627720832825
雙因素認證,technique,雙重認證,technique,0.825958251953125
風險評估,technique,風險處理,technique,0.8258660435676575
風險評鑑,technique,風險監控,technique,0.8257652521133423
管理型存取控制,technique,實體型存取控制,technique,0.8253000974655151
軟體發展週期,technique,軟體發展模式,technique,0.825171172618866
網站安全檢測,technique,web 黑箱檢測,technique,0.8250792622566223
預防型存取控制,technique,技術型存取控制,technique,0.8249885439872742
封閉系統認證,technique,加密認證,technique,0.8249193429946899
網路安全,technique,ipsec安全性連線,technique,0.8245025873184204
安全測試,technique,軟體測試,technique,0.8244962096214294
風險評鑑,technique,資產盤點與風險評估,technique,0.8238295316696167
程式原碼檢測,technique,源碼掃描,technique,0.8235573172569275
漏洞掃描,technique,查詢漏洞詳細資料,technique,0.8234593272209167
概念階段,technique,設計階段,technique,0.823020339012146
偵測和分析,technique,資料分析,technique,0.8226445913314819
輸入查驗,technique,輸入及輸出的檢查,technique,0.8225702047348022
對稱金鑰演算法,technique,加解密演算法,technique,0.8223059177398682
存取控制方法,technique,細粒度存取控制,technique,0.822182297706604
check,technique,憑證查核,technique,0.8219574093818665
身分認證技術,technique,技術,technique,0.8219170570373535
凱薩演算法,technique,柵欄演算法,technique,0.8218691349029541
雙重認證,technique,雙因子認證,technique,0.8217838406562805
強制型存取控制,technique,分散式存取控制,technique,0.8211896419525146
強制型存取控制,technique,存取控制技術,technique,0.8210509419441223
攻擊技術,technique,入侵偵測技術,technique,0.8206282258033752
鑑識分析,technique,資料分析,technique,0.8204030990600586
實體型存取控制,technique,資料存取控制,technique,0.8202711939811707
雙因素認證,technique,多因子認證,technique,0.8201894164085388
原碼掃描,technique,原始碼漏洞修補,technique,0.8194369673728943
執行,technique,執行階段,technique,0.8193709254264832
執行階段,technique,實作階段,technique,0.8192814588546753
虛擬化技術,technique,技術,technique,0.8192268013954163
管理型存取控制,technique,資料存取控制,technique,0.8190525770187378
acl,technique,aslr,technique,0.8190456032752991
風險處理,technique,風險監控,technique,0.819038450717926
猜測密碼,technique,密碼破解,technique,0.818895161151886
安全測試,technique,網站安全檢測,technique,0.817813515663147
實體型存取控制,technique,存取控制技術,technique,0.8177231550216675
負面模式偵測技術,technique,正面模式偵測技術,technique,0.8176976442337036
隔離,technique,邏輯隔離,technique,0.8174104690551758
資料分級,technique,資訊資產分級,technique,0.8169758319854736
任意型存取控制,technique,存取控制技術,technique,0.8167424201965332
資料分級,technique,資產分類分級,technique,0.8165531754493713
資訊資產分類,technique,資訊資產群組化,technique,0.8165069818496704
封閉系統認證,technique,驗證,technique,0.8164849877357483
模擬測試,technique,功能測試,technique,0.8163982033729553
軟體系統更新,technique,安全更新,technique,0.8161629438400269
滲透測試,technique,模糊測試,technique,0.8160793781280518
多因子認證,technique,多重要素驗證,technique,0.8159664869308472
數位簽章驗證,technique,驗證,technique,0.815894365310669
分散式存取控制,technique,存取控制技術,technique,0.815731406211853
風險監控,technique,安全控管,technique,0.8157274723052979
網路安全,technique,tls/ssl安全性連線,technique,0.8150394558906555
因子認證,technique,多因素驗證,technique,0.814560055732727
多因素驗證,technique,多重要素驗證,technique,0.8143901824951172
設計階段,technique,精細規劃階段,technique,0.8143101334571838
資訊備份,technique,備份與還原,technique,0.81397944688797
未加密認證,technique,加密認證,technique,0.8139638304710388
凱薩演算法,technique,加解密演算法,technique,0.8138716220855713
入侵偵測技術,technique,技術,technique,0.8137794733047485
原始碼分析,technique,程式碼掃描,technique,0.8137481212615967
